OwnerKey,Company,LastName,FirstName,Phone,CellPhone,Email,MailingAddress,MailCity,MailState,MailZipCode,PhysicalAddress,PhysicalCity,PhysicalState,PhysicalZipCode,SecondLastName,SecondFirstName,SecondCtctPhone,SecondCtctEmail,OwnerComment,OBJECTID,GlobalID
OWNER_ecbc79c3da8d,Company_1129f655,Last_7bd3af51,First_2c24c138,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,907,411C3CD1-D734-4932-AD00-BB3E6FD9E56E
OWNER_6c6c827920a0,Company_d760b06c,Last_b6db37b9,First_ce3737e9,5056126128,5050151260,user_c4b91cbc07@example.com,Address_0c7d84a2,City_73ebcd64,ZZ,71535,Address_a226cdca,City_c05d421a,ZZ,72477,Last_e74f051e,First_358f5b42,5050375952,user_de67bcfc5e@example.com,Note_dcda51da,1132,F2403AE7-77E6-4EE6-BBD4-BB8E34933803
OWNER_f05fcc8d982d,Company_9d6fc041,Last_522e4fbb,First_5a53d49c,5051085209,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_90ae57eb,First_e4305c56,5050046525,user_715c4f12e0@example.com,Note_e6d297f8,230,35C4BAE7-FBFD-4A3E-A0A1-BBE3AD56E240
OWNER_1c7cdcf6564a,Company_9d6fc041,Last_5a00471a,First_97959d73,5053340283,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,951,E1865E00-2BCA-4102-B768-BBE68710E1BE
OWNER_7e1a07c34e00,Company_9d6fc041,Last_6b5beb75,First_051e2661,5058404841,5050375952,user_715c4f12e0@example.com,Address_f34c6ed8,City_c0fbf85c,ZZ,60339,Address_f4c52f42,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1344,1A90C90B-3A8D-421D-8BA5-BC4CAD12D985
OWNER_36efe06eab7f,Company_9d6fc041,Last_6aef51af,First_bf2ec069,5053255906,5050375952,user_dc254e3158@example.com,Address_d15a9be9,City_23604209,ZZ,73028,Address_0508c61d,City_adce70d4,ZZ,72477,Last_81f02839,First_58c695bb,5051925320,user_3beca43b9e@example.com,Note_a38c134e,1618,D9B69A43-28B3-ED42-A681-BC561FA61B82
OWNER_5272c2caf829,Company_9d6fc041,Last_ff6f3799,First_3a67c34e,5053931656,5050375952,user_715c4f12e0@example.com,Address_afb80ea5,City_770390b5,ZZ,97657,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_c1f5e09c,877,83AD284E-3500-4971-8FAE-BC8AA0C9E634
OWNER_70cea889fbc7,Company_9d6fc041,Last_0686201b,First_5a53d49c,5050375952,5059454133,user_d692db04c6@example.com,Address_61080b4f,City_9b94cfc5,ZZ,58363,Address_e017940b,City_32d30c4f,ZZ,58363,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1808,EDF6775E-EA28-4225-8011-BC8D2CB6CDF4
OWNER_451d0e9a1f66,Company_9d6fc041,Last_78783e5d,First_18ed79c8,5053746252,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_fc530766,First_c771285e,5057803499,user_715c4f12e0@example.com,Note_ed9fa7ea,970,9E0CF3F6-0C6A-48D1-A9C6-BCAA840A3787
OWNER_4cc8f4c613d1,Company_9d6fc041,Last_b679a504,First_3441ad69,5057442813,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_ce7c0115,City_4a5a94d6,ZZ,11120,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1921,212E64E3-5DD2-44F1-9C8A-BD11CDAFC635
OWNER_540795df548e,Company_9d6fc041,Last_bce3d3a6,First_1713ac90,5050375952,5050762990,user_50d9837d7b@example.com,Address_36433e5a,City_2e663e2c,ZZ,26334,Address_a226cdca,City_c05d421a,ZZ,72477,Last_04cde31b,First_a3f559e8,5050630265,user_715c4f12e0@example.com,Note_ba156d48,457,DB2C1B59-E0D8-4F05-889D-BD50D2A9C49C
OWNER_1251e7848bec,Company_9d6fc041,Last_3c36e580,First_4f338133,5051652126,5050375952,user_6acefabf1d@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,784,F8B9941A-8A76-45A6-8296-BD7336FAE75D
OWNER_32fe8a6a5a65,Company_9d6fc041,Last_47d9907d,First_b82934fb,5055019577,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_82d74ca6,First_110000fd,5050985076,user_715c4f12e0@example.com,Note_2168f0cd,33,43FF3E03-46C8-49E3-B2A5-BDA06DCC41C9
OWNER_71f79cafbeab,Company_9d6fc041,Last_d8fecdcb,First_4c5249c6,5059114875,5053351640,user_715c4f12e0@example.com,Address_0405eba1,City_0aba12ad,ZZ,19719,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_41d43fad,887,1F42F5AF-A472-4B2D-B337-BDB611EC7841
OWNER_ac70cd4beb4f,Company_9d6fc041,Last_95b7d653,First_7b4c75c5,5051278942,5050610013,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,583,3A00A9F9-56F2-4178-92D4-BDDC3D4CBBDE
OWNER_46074f0ea9ce,Company_9d6fc041,Last_750e2057,First_d0fb6611,5050375952,5050375952,user_715c4f12e0@example.com,Address_0213ca1e,City_fb775d72,ZZ,24366,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_6536982a,5054126941,user_715c4f12e0@example.com,Note_ab8476d6,779,0AC239F4-B099-4F82-961A-BDE363D11A2F
OWNER_fffa27563c85,Company_9d6fc041,Last_b3693364,First_42be0ff9,5057209370,5050375952,user_715c4f12e0@example.com,Address_b886b539,City_6ec3f32a,ZZ,04722,Address_3beb5127,City_8dbac927,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1470,84CC082D-5DEB-6646-8F19-BDE66D8069F3
OWNER_f70b65e315cf,Company_9d6fc041,Last_cd4894f7,First_35676814,5059987893,5051406652,user_715c4f12e0@example.com,Address_29bae107,City_73ebcd64,ZZ,12098,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_7c91b9d4,17,82A70E2C-ED17-4254-A2C9-BDFE2981F50D
OWNER_187df9b72b5f,Company_9d6fc041,Last_3bc0e71a,First_57a452bb,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,587,4D4C6388-5A82-4D66-88ED-BE22D561DB80
OWNER_676578be3014,Company_9d6fc041,Last_d5c3e8cd,First_e9744c4e,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_0dda20cc,677,453C78BF-F2A2-4591-A7E5-BE2400BEF00A
OWNER_41646d7f5a06,Company_b310a840,Last_3d2ad4ab,First_b28e6acc,5050732318,5053513024,user_9cb41c2195@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_7d8547f6,First_f6e0ddd9,5050375952,user_715c4f12e0@example.com,Note_ff8ec784,1529,7CCF03E9-8F2C-E74A-94D9-BE407512F915
OWNER_65a29467838d,Company_9d6fc041,Last_ea060c6f,First_addafb0e,5050375952,5050375952,user_715c4f12e0@example.com,Address_11ee1d13,City_a000d1fb,ZZ,66775,Address_55ae6e8e,City_30bd86a3,ZZ,66775,Last_1546fab4,First_45e1a47c,5053814108,user_87be2b8fe4@example.com,Note_1fb3f030,1379,6E832BE4-6093-4A19-ABB5-BE65FBC8F71F
OWNER_3ff3b446dc2b,Company_9d6fc041,Last_019e7bce,First_09320d74,5057613153,5050375952,user_ead7e1b11c@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_91e1b8ab,City_3e40c494,ZZ,05973,Last_b0886ade,First_a1ed401a,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1943,6BB5B7B0-F066-4E61-AACF-BE74E149CBCC
OWNER_945ec4feb368,Company_9d6fc041,Last_e4211a60,First_1713ac90,5050375952,5058393380,user_715c4f12e0@example.com,Address_7512e0aa,City_fb775d72,ZZ,24366,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,456,E736594E-011F-4C62-A4A1-BEB25CF07024
OWNER_fa79e04d7f81,Company_9d6fc041,Last_7d112c06,First_18ed79c8,5059889954,5056439917,user_715c4f12e0@example.com,Address_6dd7f940,City_9bb0076f,ZZ,94763,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,357,FC34EE85-7B9F-483A-BC3D-BEB9B1889C34
OWNER_20ac838158bc,Company_9d6fc041,Last_bfff4402,First_8203d7d8,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,760,AAD1A0A9-8C59-4D15-856E-BEF015B2A8C2
OWNER_cd2eaf7c7b43,Company_9d6fc041,Last_3d30d760,First_d961b418,5050375952,5058095060,user_d7fa4cf9f3@example.com,Address_739fd1e9,City_46f66fcf,ZZ,39493,Address_b4f32a77,City_729a8613,ZZ,39493,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1859,54B77A24-1612-4949-9F28-BEF3D2857C59
OWNER_e33f0da513c9,Company_9d6fc041,Last_5bb20829,First_51ffc840,5050375952,5059630980,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_5b1b6938,City_9fb03833,ZZ,27797,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1953,3E74EB20-4FF3-4450-AB3C-BEFEDBFEF13A
OWNER_d35fde523937,Company_9d6fc041,Last_3faa0aa0,First_0f012a7f,5053717492,5050375952,user_73a33e3b12@example.com,Address_473d4b85,City_ca4bb91c,ZZ,70370,Address_9a9c84c2,City_17db8506,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,461,C6DF82BF-D3A1-42E1-BE4A-BF4530335C45
OWNER_88544f45511b,Company_9d6fc041,Last_219850bd,First_bf8c513d,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_0ec70a10,702,FD2CBD20-B9FB-4C50-A5F5-C07CA459E04D
OWNER_642bca4b610e,Company_9d6fc041,Last_42217342,First_85458ce4,5051517542,5050375952,user_4d37fd434e@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_8f78ef98,1155,6D007DF8-0D89-4716-9F77-C07FDB24BAE2
OWNER_3ecb1659b07d,Company_9d6fc041,Last_b85e561c,First_c7739a6e,5050375952,5057068259,user_d363ad5061@example.com,Address_6247c5ba,City_c0fbf85c,ZZ,75073,Address_1b9288d4,City_76200585,ZZ,75073,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_5d97661b,1247,5466CECE-97BD-4A9B-8705-C08E36BC17DA
OWNER_8da3a588b68f,Company_944c95e8,Last_ed3cdff5,First_930b2cc5,5051483580,5050375952,user_d76c1b613a@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_7e1d0be0,City_c057d8df,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1515,82B62908-644E-554A-A6E9-C0CAE790C1A8
OWNER_20fb2559b3e9,Company_9d6fc041,Last_6db77db6,First_5a53d49c,5050572793,5055160399,user_c1aa76d7df@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_d2af137b,City_b4249333,ZZ,11592,Last_6fec04fa,First_0e7bce56,5050375952,user_715c4f12e0@example.com,Note_709fdd08,1559,15CE394D-A852-5143-B817-C0DFBA420E9C
OWNER_2e4f8c0daae4,Company_9d6fc041,Last_ca8c2e22,First_6f3adcc7,5056668425,5050375952,user_8c7cd1486b@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,345,A7ADFAF9-D44F-4F13-BE04-C10BB4144458
OWNER_c04925f37eeb,Company_9d6fc041,Last_60767889,First_5a53d49c,5050938055,5050375952,user_9bddae6a64@example.com,Address_3ab36381,City_e6b38396,ZZ,88406,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_e704ce7c,1171,9AFF37BF-1222-4DE8-8DEB-C12AC994757F
OWNER_ba07dfbcc26c,Company_9d6fc041,Last_648c24fe,First_b0684081,5050375952,5050375952,user_715c4f12e0@example.com,Address_9f116b28,City_0aba12ad,ZZ,19719,Address_a226cdca,City_c05d421a,ZZ,72477,Last_9251354a,First_bafc7e68,5058033962,user_715c4f12e0@example.com,Note_b32d815c,1679,A7D9B7C6-14C6-D045-B494-C1419AAB6F8A
OWNER_d7aaba72b0b0,Company_9d6fc041,Last_6aef51af,First_633f52a5,5055288825,5050375952,user_dc254e3158@example.com,Address_f8b886da,City_23604209,ZZ,73028,Address_d3bd9e3a,City_adce70d4,ZZ,73028,Last_bf6582f5,First_d99fcbaa,5057837078,user_715c4f12e0@example.com,Note_e8ad3262,1630,3E09D57B-E9D3-0042-A556-C14A3E70FC10
OWNER_c5be24858fb7,Company_9d6fc041,Last_3d19de7f,First_b4a8e884,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,948,B924D64D-D3B9-46C2-993C-C16663A92691
OWNER_fdc7d2557714,Company_9d6fc041,Last_c97b2f63,First_0c064c3d,5050375952,5051919562,user_2d52b89ad5@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_89cf6dc4,City_223baac0,ZZ,89200,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_5d97661b,1363,EF8DA4AD-C2E2-4C32-80E8-C18F9260A25D
OWNER_b4f6079b9a9e,Company_9d6fc041,Last_2fa03c14,First_e8ac99a2,5058772881,5051737305,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,547,E2B83D5A-20C1-4FCD-B3D2-C1958E3122E6
OWNER_a36ec4f3b346,Company_c583d98f,Last_81797440,First_bf2ec069,5050375952,5059859655,user_4548524116@example.com,Address_1e5888f7,City_3d752395,ZZ,59580,Address_a226cdca,City_f4f05588,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1687,6A552C9A-DAFE-454B-A877-C1A018BBEC52
OWNER_346e614f4d68,Company_9d6fc041,Last_d426b83a,First_098b7a78,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_a86f9dbc,271,2E378D82-6B04-42E7-BAC8-C1B476985BDA
OWNER_b1da2c4ebe49,Company_9d6fc041,Last_ef06210b,First_a4043511,5055418932,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,58,34283762-621B-4495-8916-C1D6C5249EDC
OWNER_593b234ec5cf,Company_9d6fc041,Last_64c15f19,First_87e4c16f,5050375952,5050375952,user_715c4f12e0@example.com,Address_32aef2e8,City_6362488e,ZZ,82040,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_33cd3c1f,172,C2FDD0A4-D900-438B-AC9A-C1E31D0C2F1B
OWNER_09005a712e82,Company_9d6fc041,Last_8de2ab13,First_eb2fe4f1,5055440730,5059824060,user_b61b4c70b2@example.com,Address_01b0133f,City_c3e07d03,ZZ,11928,Address_6645a3ba,City_03ac272d,ZZ,11928,Last_7fcaca7f,First_8fb078c8,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1706,25FEC069-6380-A643-BBD1-C23A3B9CE7B8
OWNER_3f86ae876520,Company_9d6fc041,Last_c539d043,First_e2fa7e04,5055163880,5052506453,user_0c2be77333@example.com,Address_b08738a8,City_f3d1000a,ZZ,45588,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,80,FCD58C4B-D0AC-4938-AAD9-C25595109B3A
OWNER_63cced6fa72e,Company_9d6fc041,Last_b0f0a2ed,First_b0684081,5050375952,5050375952,user_b00293029c@example.com,Address_1db50f54,City_d1da5b12,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_3d9f9f3e,First_7edc05dd,5050375952,user_d2278472ec@example.com,Note_2168f0cd,1887,33FEB8FB-A941-4238-BAD1-C25B6E628A67
OWNER_fbe41cb701cc,Company_9d6fc041,Last_7bd3af51,First_2c24c138,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_a9b99d6e,845,7BF898F8-82FE-4FCD-A24F-C25C12C7D288
OWNER_8a89d7d616ec,Company_9d6fc041,Last_c412a00d,First_0711f637,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_ed6e7f85,259,651F4AFA-81CF-4383-83FE-C2782B57FE84
OWNER_6029d69b3e02,Company_9d6fc041,Last_be4a2153,First_930b2cc5,5058046823,5050375952,user_c2a5c808d7@example.com,Address_eee762fc,City_0ace6e05,ZZ,28095,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_e7611b93,850,8F05D166-754B-4A59-A86D-C2ABB8CA7DE5
OWNER_ae225582623a,Company_526286e9,Last_f6d38b44,First_1d810dec,5057930803,5055715608,user_715c4f12e0@example.com,Address_7620ef59,City_9870ba28,ZZ,26022,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_4d96acb4,1090,ACCA6710-5309-4D42-8E94-C2CED3D455D3
OWNER_2ed2d25cdcaf,Company_9d6fc041,Last_b7961f7c,First_1bd37d13,5057334676,5050375952,user_715c4f12e0@example.com,Address_223749fd,City_37084ed9,ZZ,83642,Address_121faec4,City_76200585,ZZ,75073,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1219,1651A315-23B7-49ED-BD4F-C2FC92648E15
OWNER_75d98400a1d2,Company_2954f1bb,Last_2584546f,First_28f2faf5,5056499754,5050375952,user_476fdff97b@example.com,Address_60f46bdb,City_f3f6b3f1,ZZ,54162,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_6dde88dc,1677,8BAD369E-7B30-F849-AFE5-C3015A058D37
OWNER_7a107147d6cd,Company_9d6fc041,Last_df66183d,First_237843ea,5054268215,5058773452,user_715c4f12e0@example.com,Address_bad6e8f0,City_6ec3f32a,ZZ,72477,Address_a3796921,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,246,92AFC0AB-A001-4AD9-BB38-C3366B6B1490
OWNER_d087b3952acd,Company_9d6fc041,Last_efc82425,First_abf52d77,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_b7eee457,631,98E53E81-15F0-4454-9A8A-C365514E295B
OWNER_1d856f5f738b,Company_9d6fc041,Last_7655df0e,First_f53838f1,5054295598,5056419635,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d8bd595e,First_ed4c9ca5,5051715093,user_11ee455dfc@example.com,Note_581fddec,551,39B8EAF5-8494-487B-8B0E-C378F7CCB02F
OWNER_5b2bcdc860bf,Company_9d6fc041,Last_3e259050,First_69b6c4a5,5053127894,5050375952,user_715c4f12e0@example.com,Address_1cfa74fe,City_2402b24b,ZZ,48412,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_fbbb01c2,47,743C9F10-BABC-42D9-A511-C3B8D1B21A88
OWNER_5b6233a4bd82,Company_9d6fc041,Last_05dd3df7,First_b2a8b0cd,5050375952,5056782875,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_56980ece,City_8dbac927,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,15,59BED6BE-3EB1-4516-B207-C3CA58AFB3A3
OWNER_c60549176c0b,Company_9d6fc041,Last_0ebcdf12,First_32f0fee1,5051447492,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,969,88710290-B15B-4D40-90D6-C3D822CF516C
OWNER_8806744652e1,Company_f3499f0e,Last_62dbf66a,First_eec9cf9c,5052640586,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d01b44cd,First_fbd58f1d,5058017491,user_715c4f12e0@example.com,Note_d80ee416,607,E9F0F470-3F1F-43C8-B87C-C42D269457D1
OWNER_a4faef5c7926,Company_9d6fc041,Last_d54b1a13,First_a82d6021,5050375952,5053648424,user_715c4f12e0@example.com,Address_74935388,City_88a15d25,ZZ,17557,Address_661bd7be,City_d90e4c49,ZZ,17557,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_326d5ea1,1652,09A0F6A2-0E71-6245-888C-C4540C92EB39
OWNER_78ebf20c9c84,Company_316684ab,Last_79cde915,First_6d855beb,5053735103,5050375952,user_715c4f12e0@example.com,Address_10b8c426,City_88a15d25,ZZ,17557,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,360,D9F183C8-B71C-43DE-AA75-C466F2B5966F
OWNER_7e3b7dbaf4b5,Company_9d6fc041,Last_9ebad504,First_32f0fee1,5056185975,5050375952,user_a0c9a1f9b3@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_5a051aa5,1034,CB7C3FBC-67C3-4A7F-9254-C492780CF152
OWNER_d96ac811813f,Company_22120e2e,Last_a26864f7,First_de6cc88b,5056130063,5050375952,user_715c4f12e0@example.com,Address_bce263ab,City_23604209,ZZ,73028,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,562,4D285AB4-8507-4BCA-BD05-C4C43EDBB343
OWNER_0a5ef6d8cbb2,Company_c6b9f503,Last_b85e561c,First_098b7a78,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,703,DB2B76E2-5AD1-4684-9D5D-C4CD38C0B91E
OWNER_b250bc3ef3fe,Company_9d6fc041,Last_2c06e69b,First_3690c790,5050375952,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,839,E5110A7B-0C16-403D-9181-C4EFB52B58D8
OWNER_d1f191602005,Company_9d6fc041,Last_d1bded17,First_c28e89b6,5050375952,5051451853,user_aadd10e562@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_ab0f9e7a,City_76200585,ZZ,75073,Last_62e09d4b,First_53720680,5056654635,user_715c4f12e0@example.com,Note_2168f0cd,1274,78EF96CF-E756-4993-AFE6-C4F212C98A36
OWNER_57121c431357,Company_9d6fc041,Last_ccaa164b,First_8194423a,5056049127,5050375952,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,123,A1C5A68C-1500-4FB1-B2DF-C517E0D98D6E
OWNER_831cb3b79449,Company_9d6fc041,Last_530c8689,First_490ae46a,5050118787,5050375952,user_ddf9bc1674@example.com,Address_540770e8,City_c0fbf85c,ZZ,75073,Address_fb408efa,City_76200585,ZZ,75073,Last_ce3c0cb9,First_86a036c5,5050375952,user_715c4f12e0@example.com,Note_aa0e5940,1193,C211F889-67F5-4F65-9C6A-C52347820506
OWNER_c68803560476,Company_9d6fc041,Last_a8fb9ef1,First_c59103a9,5055931391,5050375952,user_ea115ab19b@example.com,Address_de6e7915,City_6cd42491,ZZ,81203,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,376,7AB93936-54C8-495E-8AD1-C53517F3F0C6
OWNER_b6f1a0a538f2,Company_9d6fc041,Last_9cc31a00,First_20d82b61,5050375952,5059601893,user_715c4f12e0@example.com,Address_f05df871,City_e708c712,ZZ,72477,Address_a226cdca,City_c05d421a,ZZ,72477,Last_d178528e,First_72cae815,5050375952,user_715c4f12e0@example.com,Note_2168f0cd,1646,C7C8483F-8665-8043-B304-C5B06C6A8187
